UID        PID  PPID   LWP  C NLWP STIME TTY          TIME CMD
gdm       1755  1491  1810  0    5 20:37 tty1     00:00:00 /usr/lib/gnome-settings-daemon/gsd-keyboard
gdm       1755  1491  1812  0    5 20:37 tty1     00:00:00 /usr/lib/gnome-settings-daemon/gsd-keyboard
gdm       1759  1491  1759  0    5 20:37 tty1     00:00:00 /usr/lib/gnome-settings-daemon/gsd-media-keys
gdm       1759  1491  1803  0    5 20:37 tty1     00:00:00 /usr/lib/gnome-settings-daemon/gsd-media-keys
gdm       1759  1491  1809  0    5 20:37 tty1     00:00:00 /usr/lib/gnome-settings-daemon/gsd-media-keys
gdm       1759  1491  1813  0    5 20:37 tty1     00:00:00 /usr/lib/gnome-settings-daemon/gsd-media-keys
gdm       1759  1491  1832  0    5 20:37 tty1     00:00:00 /usr/lib/gnome-settings-daemon/gsd-media-keys
gdm       1760  1491  1760  0    3 20:37 tty1     00:00:00 /usr/lib/gnome-settings-daemon/gsd-mouse
gdm       1760  1491  1763  0    3 20:37 tty1     00:00:00 /usr/lib/gnome-settings-daemon/gsd-mouse
gdm       1760  1491  1764  0    3 20:37 tty1     00:00:00 /usr/lib/gnome-settings-daemon/gsd-mouse
gdm       1761  1491  1761  0    6 20:37 tty1     00:00:00 /usr/lib/gnome-settings-daemon/gsd-power
gdm       1761  1491  1805  0    6 20:37 tty1     00:00:00 /usr/lib/gnome-settings-daemon/gsd-power
gdm       1761  1491  1815  0    6 20:37 tty1     00:00:00 /usr/lib/gnome-settings-daemon/gsd-power
gdm       1761  1491  1819  0    6 20:37 tty1     00:00:00 /usr/lib/gnome-settings-daemon/gsd-power
gdm       1761  1491  1827  0    6 20:37 tty1     00:00:00 /usr/lib/gnome-settings-daemon/gsd-power
gdm       1761  1491 15902  0    6 22:35 tty1     00:00:00 /usr/lib/gnome-settings-daemon/gsd-power
gdm       1762  1491  1762  0    3 20:37 tty1     00:00:00 /usr/lib/gnome-settings-daemon/gsd-print-notifications
gdm       1762  1491  1775  0    3 20:37 tty1     00:00:00 /usr/lib/gnome-settings-daemon/gsd-print-notifications
gdm       1762  1491  1778  0    3 20:37 tty1     00:00:00 /usr/lib/gnome-settings-daemon/gsd-print-notifications
gdm       1767  1491  1767  0    3 20:37 tty1     00:00:00 /usr/lib/gnome-settings-daemon/gsd-rfkill
gdm       1767  1491  1770  0    3 20:37 tty1     00:00:00 /usr/lib/gnome-settings-daemon/gsd-rfkill
gdm       1767  1491  1771  0    3 20:37 tty1     00:00:00 /usr/lib/gnome-settings-daemon/gsd-rfkill
gdm       1768  1491  1768  0    3 20:37 tty1     00:00:00 /usr/lib/gnome-settings-daemon/gsd-screensaver-proxy
gdm       1768  1491  1772  0    3 20:37 tty1     00:00:00 /usr/lib/gnome-settings-daemon/gsd-screensaver-proxy
gdm       1768  1491  1776  0    3 20:37 tty1     00:00:00 /usr/lib/gnome-settings-daemon/gsd-screensaver-proxy
gdm       1769  1491  1769  0    4 20:37 tty1     00:00:00 /usr/lib/gnome-settings-daemon/gsd-sharing
gdm       1769  1491  1782  0    4 20:37 tty1     00:00:00 /usr/lib/gnome-settings-daemon/gsd-sharing
gdm       1769  1491  1783  0    4 20:37 tty1     00:00:00 /usr/lib/gnome-settings-daemon/gsd-sharing
gdm       1769  1491  1784  0    4 20:37 tty1     00:00:00 /usr/lib/gnome-settings-daemon/gsd-sharing
gdm       1773  1491  1773  0    5 20:37 tty1     00:00:00 /usr/lib/gnome-settings-daemon/gsd-smartcard
gdm       1773  1491  1779  0    5 20:37 tty1     00:00:00 /usr/lib/gnome-settings-daemon/gsd-smartcard
gdm       1773  1491  1781  0    5 20:37 tty1     00:00:00 /usr/lib/gnome-settings-daemon/gsd-smartcard
gdm       1773  1491  1788  0    5 20:37 tty1     00:00:00 /usr/lib/gnome-settings-daemon/gsd-smartcard
gdm       1773  1491  1790  0    5 20:37 tty1     00:00:00 /usr/lib/gnome-settings-daemon/gsd-smartcard
gdm       1777  1491  1777  0    4 20:37 tty1     00:00:00 /usr/lib/gnome-settings-daemon/gsd-sound
gdm       1777  1491  1786  0    4 20:37 tty1     00:00:00 /usr/lib/gnome-settings-daemon/gsd-sound
gdm       1777  1491  1787  0    4 20:37 tty1     00:00:00 /usr/lib/gnome-settings-daemon/gsd-sound
gdm       1777  1491  1789  0    4 20:37 tty1     00:00:00 /usr/lib/gnome-settings-daemon/gsd-sound
gdm       1780  1491  1780  0    4 20:37 tty1     00:00:00 /usr/lib/gnome-settings-daemon/gsd-wacom
gdm       1780  1491  1804  0    4 20:37 tty1     00:00:00 /usr/lib/gnome-settings-daemon/gsd-wacom
gdm       1780  1491  1820  0    4 20:37 tty1     00:00:00 /usr/lib/gnome-settings-daemon/gsd-wacom
gdm       1780  1491  1824  0    4 20:37 tty1     00:00:00 /usr/lib/gnome-settings-daemon/gsd-wacom
gdm       1794  1652  1794  0    3 20:37 tty1     00:00:00 /usr/lib/ibus/ibus-engine-simple
gdm       1794  1652  1795  0    3 20:37 tty1     00:00:00 /usr/lib/ibus/ibus-engine-simple
gdm       1794  1652  1796  0    3 20:37 tty1     00:00:00 /usr/lib/ibus/ibus-engine-simple
root      1871  1369  1871  0    3 20:37 ?        00:00:00 gdm-session-worker [pam/gdm-password]
root      1871  1369  1872  0    3 20:37 ?        00:00:00 gdm-session-worker [pam/gdm-password]
root      1871  1369  1873  0    3 20:37 ?        00:00:00 gdm-session-worker [pam/gdm-password]
root      1889   980  1889  0    1 20:37 ?        00:00:00 /sbin/dhclient -d -q -sf /usr/lib/NetworkManager/nm-dhcp-helper -pf /run/dhclient-wlp3s0.pid -lf /var/lib/NetworkManager/dhclient-82729227-3caf-4078-82e9-331dacce2e41-wlp3s0.lease -cf /var/lib/NetworkManager/dhclient-wlp3s0.conf wlp3s0
vaddya    1896     1  1896  0    1 20:37 ?        00:00:00 /lib/systemd/systemd --user
vaddya    1897  1896  1897  0    1 20:37 ?        00:00:00 (sd-pam)
vaddya    1914     1  1914  0    4 20:37 ?        00:00:06 /usr/bin/gnome-keyring-daemon --daemonize --login
vaddya    1914     1  1915  0    4 20:37 ?        00:00:00 /usr/bin/gnome-keyring-daemon --daemonize --login
vaddya    1914     1  1916  0    4 20:37 ?        00:00:01 /usr/bin/gnome-keyring-daemon --daemonize --login
vaddya    1914     1  2144  0    4 20:37 ?        00:00:00 /usr/bin/gnome-keyring-daemon --daemonize --login
vaddya    1918  1871  1918  0    3 20:37 tty2     00:00:00 /usr/lib/gdm3/gdm-x-session --run-script env GNOME_SHELL_SESSION_MODE=ubuntu gnome-session --session=ubuntu
vaddya    1918  1871  1919  0    3 20:37 tty2     00:00:00 /usr/lib/gdm3/gdm-x-session --run-script env GNOME_SHELL_SESSION_MODE=ubuntu gnome-session --session=ubuntu
vaddya    1918  1871  1942  0    3 20:37 tty2     00:00:00 /usr/lib/gdm3/gdm-x-session --run-script env GNOME_SHELL_SESSION_MODE=ubuntu gnome-session --session=ubuntu
vaddya    1920  1918  1920  2   17 20:37 tty2     00:04:20 /usr/lib/xorg/Xorg vt2 -displayfd 3 -auth /run/user/1000/gdm/Xauthority -background none -noreset -keeptty -verbose 3
vaddya    1920  1918  1921  0   17 20:37 tty2     00:00:00 /usr/lib/xorg/Xorg vt2 -displayfd 3 -auth /run/user/1000/gdm/Xauthority -background none -noreset -keeptty -verbose 3
vaddya    1920  1918  1922  0   17 20:37 tty2     00:00:00 /usr/lib/xorg/Xorg vt2 -displayfd 3 -auth /run/user/1000/gdm/Xauthority -background none -noreset -keeptty -verbose 3
vaddya    1920  1918  1923  0   17 20:37 tty2     00:00:00 /usr/lib/xorg/Xorg vt2 -displayfd 3 -auth /run/user/1000/gdm/Xauthority -background none -noreset -keeptty -verbose 3
vaddya    1920  1918  1924  0   17 20:37 tty2     00:00:00 /usr/lib/xorg/Xorg vt2 -displayfd 3 -auth /run/user/1000/gdm/Xauthority -background none -noreset -keeptty -verbose 3
vaddya    1920  1918  1925  0   17 20:37 tty2     00:00:00 /usr/lib/xorg/Xorg vt2 -displayfd 3 -auth /run/user/1000/gdm/Xauthority -background none -noreset -keeptty -verbose 3
vaddya    1920  1918  1926  0   17 20:37 tty2     00:00:00 /usr/lib/xorg/Xorg vt2 -displayfd 3 -auth /run/user/1000/gdm/Xauthority -background none -noreset -keeptty -verbose 3
vaddya    1920  1918  1927  0   17 20:37 tty2     00:00:00 /usr/lib/xorg/Xorg vt2 -displayfd 3 -auth /run/user/1000/gdm/Xauthority -background none -noreset -keeptty -verbose 3
vaddya    1920  1918  1928  0   17 20:37 tty2     00:00:00 /usr/lib/xorg/Xorg vt2 -displayfd 3 -auth /run/user/1000/gdm/Xauthority -background none -noreset -keeptty -verbose 3
vaddya    1920  1918  1929  0   17 20:37 tty2     00:00:00 /usr/lib/xorg/Xorg vt2 -displayfd 3 -auth /run/user/1000/gdm/Xauthority -background none -noreset -keeptty -verbose 3
vaddya    1920  1918  1930  0   17 20:37 tty2     00:00:00 /usr/lib/xorg/Xorg vt2 -displayfd 3 -auth /run/user/1000/gdm/Xauthority -background none -noreset -keeptty -verbose 3
vaddya    1920  1918  1931  0   17 20:37 tty2     00:00:00 /usr/lib/xorg/Xorg vt2 -displayfd 3 -auth /run/user/1000/gdm/Xauthority -background none -noreset -keeptty -verbose 3
vaddya    1920  1918  1932  0   17 20:37 tty2     00:00:00 /usr/lib/xorg/Xorg vt2 -displayfd 3 -auth /run/user/1000/gdm/Xauthority -background none -noreset -keeptty -verbose 3
vaddya    1920  1918  1933  0   17 20:37 tty2     00:00:00 /usr/lib/xorg/Xorg vt2 -displayfd 3 -auth /run/user/1000/gdm/Xauthority -background none -noreset -keeptty -verbose 3
vaddya    1920  1918  1934  0   17 20:37 tty2     00:00:00 /usr/lib/xorg/Xorg vt2 -displayfd 3 -auth /run/user/1000/gdm/Xauthority -background none -noreset -keeptty -verbose 3
vaddya    1920  1918  1935  0   17 20:37 tty2     00:00:00 /usr/lib/xorg/Xorg vt2 -displayfd 3 -auth /run/user/1000/gdm/Xauthority -background none -noreset -keeptty -verbose 3
vaddya    1920  1918  1940  0   17 20:37 tty2     00:00:16 /usr/lib/xorg/Xorg vt2 -displayfd 3 -auth /run/user/1000/gdm/Xauthority -background none -noreset -keeptty -verbose 3
vaddya    1941  1896  1941  0    1 20:37 ?        00:00:03 /usr/bin/dbus-daemon --session --address=systemd: --nofork --nopidfile --systemd-activation --syslog-only
vaddya    1944  1918  1944  0    4 20:37 tty2     00:00:00 /usr/lib/gnome-session/gnome-session-binary --session=ubuntu
vaddya    1944  1918  2114  0    4 20:37 tty2     00:00:00 /usr/lib/gnome-session/gnome-session-binary --session=ubuntu
vaddya    1944  1918  2115  0    4 20:37 tty2     00:00:00 /usr/lib/gnome-session/gnome-session-binary --session=ubuntu
vaddya    1944  1918  2117  0    4 20:37 tty2     00:00:00 /usr/lib/gnome-session/gnome-session-binary --session=ubuntu
vaddya    2044  1944  2044  0    1 20:37 ?        00:00:00 /usr/bin/ssh-agent /usr/bin/im-launch env GNOME_SHELL_SESSION_MODE=ubuntu gnome-session --session=ubuntu
vaddya    2079  1896  2079  0    4 20:37 ?        00:00:00 /usr/lib/at-spi2-core/at-spi-bus-launcher
vaddya    2079  1896  2086  0    4 20:37 ?        00:00:00 /usr/lib/at-spi2-core/at-spi-bus-launcher
vaddya    2079  1896  2087  0    4 20:37 ?        00:00:00 /usr/lib/at-spi2-core/at-spi-bus-launcher
vaddya    2079  1896  2092  0    4 20:37 ?        00:00:00 /usr/lib/at-spi2-core/at-spi-bus-launcher
vaddya    2094  2079  2094  0    1 20:37 ?        00:00:00 /usr/bin/dbus-daemon --config-file=/usr/share/defaults/at-spi2/accessibility.conf --nofork --print-address 3
vaddya    2102  1896  2102  0    3 20:37 ?        00:00:02 /usr/lib/at-spi2-core/at-spi2-registryd --use-gnome-session
vaddya    2102  1896  2104  0    3 20:37 ?        00:00:00 /usr/lib/at-spi2-core/at-spi2-registryd --use-gnome-session
vaddya    2102  1896  2108  0    3 20:37 ?        00:00:00 /usr/lib/at-spi2-core/at-spi2-registryd --use-gnome-session
vaddya    2123  1896  2123  0    3 20:37 ?        00:00:00 /usr/lib/gvfs/gvfsd
vaddya    2123  1896  2124  0    3 20:37 ?        00:00:00 /usr/lib/gvfs/gvfsd
vaddya    2123  1896  2125  0    3 20:37 ?        00:00:00 /usr/lib/gvfs/gvfsd
vaddya    2128  1896  2128  0    6 20:37 ?        00:00:00 /usr/lib/gvfs/gvfsd-fuse /run/user/1000/gvfs -f -o big_writes
vaddya    2128  1896  2131  0    6 20:37 ?        00:00:00 /usr/lib/gvfs/gvfsd-fuse /run/user/1000/gvfs -f -o big_writes
vaddya    2128  1896  2132  0    6 20:37 ?        00:00:00 /usr/lib/gvfs/gvfsd-fuse /run/user/1000/gvfs -f -o big_writes
vaddya    2128  1896  2134  0    6 20:37 ?        00:00:00 /usr/lib/gvfs/gvfsd-fuse /run/user/1000/gvfs -f -o big_writes
vaddya    2128  1896  2135  0    6 20:37 ?        00:00:00 /usr/lib/gvfs/gvfsd-fuse /run/user/1000/gvfs -f -o big_writes
vaddya    2128  1896  2136  0    6 20:37 ?        00:00:00 /usr/lib/gvfs/gvfsd-fuse /run/user/1000/gvfs -f -o big_writes
whoopsie  2149     1  2149  0    3 20:37 ?        00:00:00 /usr/bin/whoopsie -f
whoopsie  2149     1  2193  0    3 20:37 ?        00:00:00 /usr/bin/whoopsie -f
whoopsie  2149     1  2194  0    3 20:37 ?        00:00:00 /usr/bin/whoopsie -f
root      2158     1  2158  0  144 20:37 ?        00:00:00 /usr/bin/dockerd -H fd://
root      2158     1  2198  0  144 20:37 ?        00:00:03 /usr/bin/dockerd -H fd://
root      2158     1  2200  0  144 20:37 ?        00:00:00 /usr/bin/dockerd -H fd://
root      2158     1  2201  0  144 20:37 ?        00:00:01 /usr/bin/dockerd -H fd://
root      2158     1  2202  0  144 20:37 ?        00:00:00 /usr/bin/dockerd -H fd://
root      2158     1  2203  0  144 20:37 ?        00:00:00 /usr/bin/dockerd -H fd://
root      2158     1  2205  0  144 20:37 ?        00:00:00 /usr/bin/dockerd -H fd://
root      2158     1  2206  0  144 20:37 ?        00:00:01 /usr/bin/dockerd -H fd://
root      2158     1  2207  0  144 20:37 ?        00:00:01 /usr/bin/dockerd -H fd://
root      2158     1  2208  0  144 20:37 ?        00:00:00 /usr/bin/dockerd -H fd://
root      2158     1  2209  0  144 20:37 ?        00:00:00 /usr/bin/dockerd -H fd://
root      2158     1  2210  0  144 20:37 ?        00:00:00 /usr/bin/dockerd -H fd://
root      2158     1  2247  0  144 20:37 ?        00:00:01 /usr/bin/dockerd -H fd://
root      2158     1  2248  0  144 20:37 ?        00:00:01 /usr/bin/dockerd -H fd://
root      2158     1  2249  0  144 20:37 ?        00:00:00 /usr/bin/dockerd -H fd://
root      2158     1  2250  0  144 20:37 ?        00:00:00 /usr/bin/dockerd -H fd://
root      2158     1  2251  0  144 20:37 ?        00:00:00 /usr/bin/dockerd -H fd://
root      2158     1  2252  0  144 20:37 ?        00:00:00 /usr/bin/dockerd -H fd://
root      2158     1  2253  0  144 20:37 ?        00:00:00 /usr/bin/dockerd -H fd://
root      2158     1  2274  0  144 20:37 ?        00:00:00 /usr/bin/dockerd -H fd://
root      2158     1  2275  0  144 20:37 ?        00:00:00 /usr/bin/dockerd -H fd://
root      2158     1  2277  0  144 20:37 ?        00:00:00 /usr/bin/dockerd -H fd://
root      2158     1  2546  0  144 20:37 ?        00:00:01 /usr/bin/dockerd -H fd://
root      2158     1  2678  0  144 20:37 ?        00:00:00 /usr/bin/dockerd -H fd://
root      2158     1  2677  0  144 20:37 ?        00:00:00 /usr/bin/dockerd -H fd://
root      2158     1  2679  0  144 20:37 ?        00:00:00 /usr/bin/dockerd -H fd://
root      2158     1  2680  0  144 20:37 ?        00:00:00 /usr/bin/dockerd -H fd://
root      2158     1  2681  0  144 20:37 ?        00:00:00 /usr/bin/dockerd -H fd://
root      2158     1  2682  0  144 20:37 ?        00:00:00 /usr/bin/dockerd -H fd://
root      2158     1  2683  0  144 20:37 ?        00:00:00 /usr/bin/dockerd -H fd://
root      2158     1  2684  0  144 20:37 ?        00:00:00 /usr/bin/dockerd -H fd://
root      2158     1  2685  0  144 20:37 ?        00:00:00 /usr/bin/dockerd -H fd://
root      2158     1  2686  0  144 20:37 ?        00:00:00 /usr/bin/dockerd -H fd://
root      2158     1  2687  0  144 20:37 ?        00:00:00 /usr/bin/dockerd -H fd://
root      2158     1  2688  0  144 20:37 ?        00:00:00 /usr/bin/dockerd -H fd://
root      2158     1  2689  0  144 20:37 ?        00:00:00 /usr/bin/dockerd -H fd://
root      2158     1  2696  0  144 20:37 ?        00:00:00 /usr/bin/dockerd -H fd://
root      2158     1  2697  0  144 20:37 ?        00:00:00 /usr/bin/dockerd -H fd://
root      2158     1  2698  0  144 20:37 ?        00:00:00 /usr/bin/dockerd -H fd://
root      2158     1  2699  0  144 20:37 ?        00:00:00 /usr/bin/dockerd -H fd://
root      2158     1  2700  0  144 20:37 ?        00:00:00 /usr/bin/dockerd -H fd://
root      2158     1  2701  0  144 20:37 ?        00:00:00 /usr/bin/dockerd -H fd://
root      2158     1  2702  0  144 20:37 ?        00:00:00 /usr/bin/dockerd -H fd://
root      2158     1  2703  0  144 20:37 ?        00:00:01 /usr/bin/dockerd -H fd://
root      2158     1  2707  0  144 20:37 ?        00:00:00 /usr/bin/dockerd -H fd://
root      2158     1  2708  0  144 20:37 ?        00:00:00 /usr/bin/dockerd -H fd://
root      2158     1  2709  0  144 20:37 ?        00:00:00 /usr/bin/dockerd -H fd://
root      2158     1  2710  0  144 20:37 ?        00:00:00 /usr/bin/dockerd -H fd://
root      2158     1  2711  0  144 20:37 ?        00:00:00 /usr/bin/dockerd -H fd://
root      2158     1  2712  0  144 20:37 ?        00:00:00 /usr/bin/dockerd -H fd://
root      2158     1  2713  0  144 20:37 ?        00:00:01 /usr/bin/dockerd -H fd://
root      2158     1  2714  0  144 20:37 ?        00:00:00 /usr/bin/dockerd -H fd://
root      2158     1  2717  0  144 20:37 ?        00:00:00 /usr/bin/dockerd -H fd://
root      2158     1  2718  0  144 20:37 ?        00:00:00 /usr/bin/dockerd -H fd://
root      2158     1  2719  0  144 20:37 ?        00:00:00 /usr/bin/dockerd -H fd://
root      2158     1  2720  0  144 20:37 ?        00:00:00 /usr/bin/dockerd -H fd://
root      2158     1  2721  0  144 20:37 ?        00:00:00 /usr/bin/dockerd -H fd://
root      2158     1  2722  0  144 20:37 ?        00:00:00 /usr/bin/dockerd -H fd://
root      2158     1  2724  0  144 20:37 ?        00:00:00 /usr/bin/dockerd -H fd://
root      2158     1  2725  0  144 20:37 ?        00:00:00 /usr/bin/dockerd -H fd://
root      2158     1  2726  0  144 20:37 ?        00:00:00 /usr/bin/dockerd -H fd://
root      2158     1  2727  0  144 20:37 ?        00:00:00 /usr/bin/dockerd -H fd://
root      2158     1  2728  0  144 20:37 ?        00:00:00 /usr/bin/dockerd -H fd://
root      2158     1  2729  0  144 20:37 ?        00:00:00 /usr/bin/dockerd -H fd://
root      2158     1  2730  0  144 20:37 ?        00:00:00 /usr/bin/dockerd -H fd://
root      2158     1  2731  0  144 20:37 ?        00:00:00 /usr/bin/dockerd -H fd://
